cell_id,Name_1,date_1,dist_1,Name_2,date_2,dist_2,Name_3,date_3,dist_3,Name_4,date_4,dist_4,Name_5,date_5,dist_5,Name_6,date_6,dist_6,Name_7,date_7,dist_7,Name_8,date_8,dist_8,Name_9,date_9,dist_9,Name_10,date_10,dist_10,Name_11,date_11,dist_11,Name_12,date_12,dist_12,Name_13,date_13,dist_13,Name_14,date_14,dist_14,Name_15,date_15,dist_15,Name_16,date_16,dist_16,Name_17,date_17,dist_17,Name_18,date_18,dist_18,Name_19,date_19,dist_19,Name_20,date_20,dist_20,Name_21,date_21,dist_21,Name_22,date_22,dist_22,Name_23,date_23,dist_23,Name_24,date_24,dist_24,Name_25,date_25,dist_25,Name_26,date_26,dist_26,Name_27,date_27,dist_27,Name_28,date_28,dist_28,Name_29,date_29,dist_29,Name_30,date_30,dist_30,Name_31,date_31,dist_31,Name_32,date_32,dist_32,Name_33,date_33,dist_33,Name_34,date_34,dist_34,Name_35,date_35,dist_35,Name_36,date_36,dist_36,Name_37,date_37,dist_37,Name_38,date_38,dist_38,Name_39,date_39,dist_39,Name_40,date_40,dist_40,Name_41,date_41,dist_41,Name_42,date_42,dist_42,Name_43,date_43,dist_43,Name_44,date_44,dist_44,Name_45,date_45,dist_45,Name_46,date_46,dist_46,Name_47,date_47,dist_47,Name_48,date_48,dist_48,Name_49,date_49,dist_49,Name_50,date_50,dist_50,Name_51,date_51,dist_51,Name_52,date_52,dist_52,Name_53,date_53,dist_53,Name_54,date_54,dist_54,Name_55,date_55,dist_55,Name_56,date_56,dist_56,Name_57,date_57,dist_57,Name_58,date_58,dist_58,Name_59,date_59,dist_59
11493.0,,,,,,,,,,,,,Al Thirwa Schools Road and Roads Retaining Structures,2013-11-01,4117.75587106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,1082.14729683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,3151.27195346,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,2009.84175972,,,,,,,,,,,,,,,,Hebron Northern Entrance,,1991.50334896,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,1268.4216386,,,,,,,,,,,,,,,,,,
11494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,1493.05252856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,3857.94124646,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,2733.21568862,,,,,,,,,,,,,,,,Hebron Northern Entrance,,2733.40112365,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,631.949549946,,,,,,,,,,,,,,,,,,
11495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,2095.71628095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,3448.06300268,,,,,,,,,,,,,,,,Hebron Northern Entrance,,3441.58521325,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,161.165273581,,,,,,,,,,,,,,,,,,
11496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,2746.97724273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,282.404999213,,,,,,,,,,,,,,,,,,
11497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,3440.14210962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,347.584114412,,,,,,,,,,,,,,,,,,
11498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,4046.39763986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,483.377558472,,,,,,,,,,,,,,,,,,
11499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,834.832005457,,,,,,,,,,,,,,,,,,
11500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,1418.95385404,,,,,,,,,,,,,,,,,,
11501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,2073.69460722,,,,,,,,,,,,,,,,,,
11502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,2757.7224563,,,,,,,,,,,,,,,,,,
11503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,3467.93666335,,,,,,,,,,,,,,,,,,
11504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,3855.36658137,,,,,,,,,,,,,,,,,,
11573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,3498.60950614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11574.0,,,,,,,,,,,,,Al Thirwa Schools Road and Roads Retaining Structures,2013-11-01,4232.84452241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,3866.12886674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,2777.97070329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11575.0,,,,,,,,,,,,,Al Thirwa Schools Road and Roads Retaining Structures,2013-11-01,3837.58464814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,3164.24187998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,2075.93617276,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,3719.60240527,,,,,,,,,,,,,,,,Hebron Northern Entrance,,3659.71763283,,,,,,,,,,,,,,,,,,,,,,,,
11576.0,,,,,,,,,,,,,Al Thirwa Schools Road and Roads Retaining Structures,2013-11-01,3535.13391173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,2460.87175093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,1393.55418295,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,3031.18843852,,,,,,,,,,,,,,,,Hebron Northern Entrance,,2950.84071558,,,,,,,,,,,,,,,,,,,,,,,,
11577.0,,,,,,,,,,,,,Al Thirwa Schools Road and Roads Retaining Structures,2013-11-01,3368.5810577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,1742.46887068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,790.602663151,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,2345.76906073,,,,,,,,,,,,,,,,Hebron Northern Entrance,,2265.10830057,,,,,,,,,,,,,,,,,,,,,,,,
11578.0,,,,,,,,,,,,,Al Thirwa Schools Road and Roads Retaining Structures,2013-11-01,3346.18909705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,1082.59071086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,330.976448165,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,1717.11968155,,,,,,,,,,,,,,,,Hebron Northern Entrance,,1636.24807523,,,,,,,,,,,,,,,,,,,,,,,,
11579.0,,,,,,,,,,,,,Al Thirwa Schools Road and Roads Retaining Structures,2013-11-01,3361.69461999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,530.166228367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,335.270251938,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,1179.47421275,,,,,,,,,,,,,,,,Hebron Northern Entrance,,1099.68478561,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,3227.12367847,,,,,,,,,,,,,,,,,,
11580.0,,,,,,,,,,,,,Al Thirwa Schools Road and Roads Retaining Structures,2013-11-01,3553.50205815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,127.865631851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,963.299173641,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,962.655750853,,,,,,,,,,,,,,,,Hebron Northern Entrance,,927.3230944,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,3566.48450117,,,,,,,,,,,,,,,,,,
11581.0,,,,,,,,,,,,,Al Thirwa Schools Road and Roads Retaining Structures,2013-11-01,3833.72988849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,209.521548609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,1657.24957348,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,1172.98427451,,,,,,,,,,,,,,,,Hebron Northern Entrance,,1170.96101333,Hebron Industrial Zone - Yatta - M&O,,3932.42438626,Bani Naeem - Sa'eer - Al 'Uddeiseh,,2939.06425896,,,,,,,,,,,,,,,,,,
11582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,416.021125056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,2375.86714758,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,1686.76343104,,,,,,,,,,,,,,,,Hebron Northern Entrance,,1703.53105866,Hebron Industrial Zone - Yatta - M&O,,3654.88757553,Bani Naeem - Sa'eer - Al 'Uddeiseh,,2303.9494895,,,,,,,,,,,,,,,,,,
11583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,443.719561509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,3097.13028616,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,2290.48955061,,,,,,,,,,,,,,,,Hebron Northern Entrance,,2282.49803292,Hebron Industrial Zone - Yatta - M&O,,3501.82002322,Bani Naeem - Sa'eer - Al 'Uddeiseh,,1681.42885693,,,,,,,,,,,,,,,,,,
11584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,1090.31649694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,3818.33616317,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,2924.03743786,,,,,,,,,,,,,,,,Hebron Northern Entrance,,2924.0656458,Hebron Industrial Zone - Yatta - M&O,,3513.95975466,Bani Naeem - Sa'eer - Al 'Uddeiseh,,1135.22041457,,,,,,,,,,,,,,,,,,
11585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,1784.69964169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,3622.7492182,,,,,,,,,,,,,,,,Hebron Northern Entrance,,3618.01275368,Hebron Industrial Zone - Yatta - M&O,,3642.3909147,Bani Naeem - Sa'eer - Al 'Uddeiseh,,674.166847013,,,,,,,,,,,,,,,,,,
11586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,2435.52517444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Industrial Zone - Yatta - M&O,,3938.66012717,Bani Naeem - Sa'eer - Al 'Uddeiseh,,489.699574627,,,,,,,,,,,,,,,,,,
11587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,2936.46739103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,403.882628966,,,,,,,,,,,,,,,,,,
11588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,3449.3193799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,255.152281466,,,,,,,,,,,,,,,,,,
11589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,4037.64831672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,521.516098857,,,,,,,,,,,,,,,,,,
11590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,1210.90374677,,,,,,,,,,,,,,,,,,
11591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,1931.45904628,,,,,,,,,,,,,,,,,,
11592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,2653.53107505,,,,,,,,,,,,,,,,,,
11593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,3366.66842783,,,,,,,,,,,,,,,,,,
11594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bani Naeem - Sa'eer - Al 'Uddeiseh,,4095.14794929,,,,,,,,,,,,,,,,,,
11663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,3721.20074605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,3866.68416909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,3054.80588941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,3123.603914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,2441.23413024,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,4031.00990822,,,,,,,,,,,,,,,,Hebron Northern Entrance,,3938.06607808,,,,,,,,,,,,,,,,,,,,,,,,
11666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,2420.63111394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,1874.32358493,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,3401.55405534,,,,,,,,,,,,,,,,Hebron Northern Entrance,,3315.71847342,,,,,,,,,,,,,,,,,,,,,,,,
11667.0,,,,,,,,,,,,,Al Thirwa Schools Road and Roads Retaining Structures,2013-11-01,4221.81940432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,1714.36987149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,1435.22137075,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,2802.7192909,,,,,,,,,,,,,,,,Hebron Northern Entrance,,2712.45826667,,,,,,,,,,,,,,,,,,,,,,,,
11668.0,,,,,,,,,,,,,Al Thirwa Schools Road and Roads Retaining Structures,2013-11-01,4193.10373766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,1004.88359979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,1021.39198593,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,2298.59312825,,,,,,,,,,,,,,,,Hebron Northern Entrance,,2217.15553169,,,,,,,,,,,,,,,,,,,,,,,,
11669.0,,,,,,,,,,,,,Al Thirwa Schools Road and Roads Retaining Structures,2013-11-01,4204.21948142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,326.676855993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,975.736597327,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,1908.87594244,,,,,,,,,,,,,,,,Hebron Northern Entrance,,1855.9537326,,,,,,,,,,,,,,,,,,,,,,,,
11670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,91.3224276023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,1397.57596505,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,1794.17638812,,,,,,,,,,,,,,,,Hebron Northern Entrance,,1761.66300654,Hebron Industrial Zone - Yatta - M&O,,3676.03257636,Bani Naeem - Sa'eer - Al 'Uddeiseh,,3977.35857823,,,,,,,,,,,,,,,,,,
11671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,104.375071842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,1967.17316545,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,1943.12458876,,,,,,,,,,,,,,,,Hebron Northern Entrance,,1931.57815091,Hebron Industrial Zone - Yatta - M&O,,3191.57194963,Bani Naeem - Sa'eer - Al 'Uddeiseh,,3346.25097986,,,,,,,,,,,,,,,,,,
11672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,372.606169882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,2597.19696346,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,2283.89912796,,,,,,,,,,,,,,,,Hebron Northern Entrance,,2289.03039389,Hebron Industrial Zone - Yatta - M&O,,2859.25089318,Bani Naeem - Sa'eer - Al 'Uddeiseh,,2760.97318178,,,,,,,,,,,,,,,,,,
11673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,464.720942979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,3273.68278556,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,2805.2551823,,,,,,,,,,,,,,,,Hebron Northern Entrance,,2809.13063522,Hebron Industrial Zone - Yatta - M&O,,2657.59607567,Bani Naeem - Sa'eer - Al 'Uddeiseh,,2243.98130515,,,,,,,,,,,,,,,,,,
11674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,1032.16656102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Beit Kahel Linking Road,,3961.57682391,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,3366.96415532,,,,,,,,,,,,,,,,Hebron Northern Entrance,,3358.53380435,Hebron Industrial Zone - Yatta - M&O,,2662.96306044,Bani Naeem - Sa'eer - Al 'Uddeiseh,,1764.63285727,,,,,,,,,,,,,,,,,,
11675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,1444.98731487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Southern Entrance Road,,3956.70544385,,,,,,,,,,,,,,,,Hebron Northern Entrance,,3972.04338167,Hebron Industrial Zone - Yatta - M&O,,2858.57694895,Bani Naeem - Sa'eer - Al 'Uddeiseh,,1434.84369182,,,,,,,,,,,,,,,,,,
11676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milling & Overlay of Hebron Internal Road,2014-03-30,1825.83836129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Industrial Zone - Yatta - M&O,,3211.38280851,Bani Naeem - Sa'eer - Al 'Uddeiseh,,1333.55587194,,,,,,,,,,,,,,,,,,
